variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_439	21.4355075236065	1302	-2.68326489637454e-05	0.576649524489238	1227	0	1
ASV_44	4.3692994618743	38170	0.359495609552126	158.674362899483	9841	23	0
ASV_440	NA	0	0	0	0	0	1
ASV_441	18.5124516194538	4545	0.00107730665212296	1.61205624206221	3629	0	0
ASV_442	23.0162529393847	20	0	0.000389663723075884	20	0	1
ASV_443	21.2412424408569	1318	-0.00175764909797324	2.23610570193344	1238	0	1
ASV_444	21.0570301147325	1571	-0.000401505767356887	0.907347943523456	1457	0	1
ASV_445	22.8944165702102	123	-6.0336415487275e-06	0.0658904695285146	123	0	1
ASV_446	17.645597969337	4300	-0.003324004363482	7.48715049961858	3686	0	0
ASV_447	21.9959500456899	617	0.000466432315888724	1.57196489997764	609	0	1
ASV_448	22.4310007513453	560	-2.38465390365509e-05	0.145694568887512	546	0	1
ASV_45	10.4281862524114	20195	0.0361113744860582	16.0571356282729	8696	0	0
ASV_450	22.8051848512539	188	-4.02546279031425e-06	0.0162186499558234	187	0	1
ASV_451	21.7547230378719	1110	0.000191898837588811	0.452071304246079	1055	0	1
ASV_452	22.8273717128643	169	2.6503327344382e-06	0.103668827286806	169	0	1
ASV_453	23.0041675703117	21	0	0.00240358968553951	21	0	1
ASV_454	21.3502638643517	1116	-0.00205986836541038	3.59808349321679	1073	0	1
ASV_455	21.4998824652249	1296	-0.000656842047300413	1.45514272729509	1226	0	1
ASV_456	22.0412063762819	824	-7.96272245349396e-05	0.316504058959127	792	0	1
ASV_457	21.6289670017261	1246	0.000335248984063074	0.933013911720033	1179	0	1
ASV_458	22.0079527261651	692	0.000685705590945381	0.906670859207572	671	0	1
ASV_459	21.9733872677429	850	6.61807291952135e-05	0.824378231199344	825	0	1
ASV_46	13.9198669509595	11078	0.0115008337172196	7.05789878561311	6732	0	0
ASV_460	NA	0	0	0	0	0	1
ASV_461	22.7386643923241	264	4.44919044826535e-05	0.042233735156447	262	0	1
ASV_462	22.908617402782	93	7.7500149003405e-06	0.0670752684940232	93	0	1
ASV_463	21.5269533150574	1209	-0.00020039570023542	0.685411415730572	1135	0	1
ASV_464	22.9028555183267	120	-5.5139812810605e-06	0.0159164917128041	119	0	1
ASV_465	20.7437507970352	1880	8.46691604438458e-05	1.26751678487285	1717	0	0.999897668239866
ASV_466	22.5483800588892	377	-5.19893211111242e-05	0.136490230919435	370	0	1
ASV_467	21.0119188547061	1499	0.00130359792368856	2.92938858236515	1398	0	1
ASV_468	21.8342784038989	703	0.000428610567418631	2.26896864015803	689	0	1
ASV_469	NA	0	0	0	0	0	1
ASV_47	17.7395751040715	5763	0.00146639342767119	3.02844846284984	4395	0	0
ASV_470	22.3770656919484	464	-0.000270836317534669	0.691911450845748	449	0	1
ASV_471	22.7833639963448	187	-5.3287193197691e-05	0.093509622067329	184	0	1
ASV_472	20.1518562290588	2315	0.000688386102577836	1.99045535146559	2084	0	2.67296476852132e-09
ASV_473	22.338612244898	522	8.79656969266583e-05	0.430854547332485	509	0	1
ASV_475	NA	0	0	0	0	0	1
ASV_476	21.6492698954209	1290	5.20785138337668e-05	0.466478659853507	1215	0	1
ASV_477	22.6566962737334	347	-5.33125804472576e-05	0.157121066210412	342	0	1
ASV_478	22.9874751954513	35	0	0.00548366523227457	35	0	1
ASV_479	23.0037731343284	17	0	0.00378934056838101	17	0	1
ASV_48	14.0413129454767	10323	0.0111354190386392	10.2172462130432	6450	0	0
ASV_480	22.1240088536907	652	-0.000819337663901023	0.811471525271554	635	0	1
ASV_481	23.0226904660372	6	0	0.00150926518537651	6	0	1
ASV_482	21.7480488171388	781	0.000434113990411004	3.83205139339565	768	0	1
ASV_483	22.2978841303686	604	0.000103989579198578	0.14292383567211	583	0	1
ASV_484	21.1834697532744	1475	-0.000308693332576826	0.876788188685333	1377	0	1
ASV_485	22.8112388262768	201	-1.46800701748218e-05	0.0676768363521238	200	0	1
ASV_486	22.9711137374353	40	7.82094186562267e-06	0.0389473167220794	40	0	1
ASV_487	22.9596893897858	59	-7.39845209806446e-06	0.0118311095189996	58	0	1
ASV_488	22.2134499746167	698	-2.57818187577319e-05	0.278859224257649	673	0	1
ASV_489	22.5135592242867	412	-0.000103077174316038	0.201414549207279	403	0	1
ASV_49	9.88270321860087	23707	0.0096275520063377	14.4722422084203	9094	0	0
ASV_490	21.3280258300335	1523	-0.000160849335072404	1.18661291534521	1421	0	1
ASV_491	21.9241277693167	789	-0.00122028631666029	1.36993858797881	761	0	1
ASV_492	22.9568552340339	56	0	0.0604921167085113	55	0	1
ASV_493	23.0233982739364	7	0	0.000865561067103235	7	0	1
ASV_494	20.6554270281247	1966	0.00688818869262478	3.30697296776885	1783	0	0.961748176029914
ASV_495	21.1693178190679	1525	0.00197911593607001	1.15666701545553	1425	0	1
ASV_496	23.0104713981115	18	0	0.000511308313903078	18	0	1
ASV_497	23.0145444207534	14	0	0.000192036696591585	14	0	1
ASV_498	21.5214931058991	1239	-0.000203301024198212	0.720375348596476	1162	0	1
ASV_499	22.9911333130267	34	-5.33751675583958e-07	0.0041888977966055	34	0	1
ASV_5	8.69673185094933	27714	0.0237488709372722	19.6413668089406	9359	3	0
ASV_50	8.5665341862118	27461	0.0511461056685093	26.159665865592	9370	1	0
ASV_500	22.9259824956848	92	3.18144322755037e-08	0.0195801140425738	92	0	1
ASV_501	22.9475835516296	68	-2.27120083631832e-05	0.0179755624258094	66	0	1
ASV_502	22.5330623616611	412	-0.000103902614468267	0.134068452281408	400	0	1
ASV_503	22.6121934003452	325	4.01666439164627e-05	0.184469478472445	318	0	1
ASV_504	22.7017025890953	302	-3.10425359840822e-05	0.136459273190346	298	0	1
