sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	ExpCompact	exp.replicate.partition	exp.partition
WYT17.1	NA	NA	NA	Rep1	NA	WYT17	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT17.2	NA	NA	NA	Rep2	NA	WYT17	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT17.3	NA	NA	NA	Rep3	NA	WYT17	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT17.4	NA	NA	NA	Rep4	NA	WYT17	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT18.1	NA	NA	NA	Rep1	NA	WYT18	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT18.2	NA	NA	NA	Rep2	NA	WYT18	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT19.1	NA	NA	NA	Rep1	NA	WYT19	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT19.2	NA	NA	NA	Rep2	NA	WYT19	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT19.3	NA	NA	NA	Rep3	NA	WYT19	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT19.4	NA	NA	NA	Rep4	NA	WYT19	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT20.1	NA	NA	NA	Rep1	NA	WYT20	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT20.2	NA	NA	NA	Rep2	NA	WYT20	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT20.3	NA	NA	NA	Rep3	NA	WYT20	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT20.4	NA	NA	NA	Rep4	NA	WYT20	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT21.1	NA	NA	NA	Rep1	NA	WYT21	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT21.2	NA	NA	NA	Rep2	NA	WYT21	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT21.3	NA	NA	NA	Rep3	NA	WYT21	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT21.4	NA	NA	NA	Rep4	NA	WYT21	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT22.1	NA	NA	NA	Rep1	NA	WYT22	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT22.2	NA	NA	NA	Rep2	NA	WYT22	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT22.3	NA	NA	NA	Rep3	NA	WYT22	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT22.4	NA	NA	NA	Rep4	NA	WYT22	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT23.1	NA	NA	NA	Rep1	NA	WYT23	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT23.2	NA	NA	NA	Rep2	NA	WYT23	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT23.3	NA	NA	NA	Rep3	NA	WYT23	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT23.4	NA	NA	NA	Rep4	NA	WYT23	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT24.1	NA	NA	NA	Rep1	NA	WYT24	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT24.2	NA	NA	NA	Rep2	NA	WYT24	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT24.3	NA	NA	NA	Rep3	NA	WYT24	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT24.4	NA	NA	NA	Rep4	NA	WYT24	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT25.1	NA	NA	NA	Rep1	NA	WYT25	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT25.2	NA	NA	NA	Rep2	NA	WYT25	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT25.3	NA	NA	NA	Rep3	NA	WYT25	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT25.4	NA	NA	NA	Rep4	NA	WYT25	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT26.1	NA	NA	NA	Rep1	NA	WYT26	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT26.2	NA	NA	NA	Rep2	NA	WYT26	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT26.3	NA	NA	NA	Rep3	NA	WYT26	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT26.4	NA	NA	NA	Rep4	NA	WYT26	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT27.1	NA	NA	NA	Rep1	NA	WYT27	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT27.2	NA	NA	NA	Rep2	NA	WYT27	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT27.3	NA	NA	NA	Rep3	NA	WYT27	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT27.4	NA	NA	NA	Rep4	NA	WYT27	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT28.1	NA	NA	NA	Rep1	NA	WYT28	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT28.2	NA	NA	NA	Rep2	NA	WYT28	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT28.3	NA	NA	NA	Rep3	NA	WYT28	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT28.4	NA	NA	NA	Rep4	NA	WYT28	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT29.1	NA	NA	NA	Rep1	NA	WYT29	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT29.2	NA	NA	NA	Rep2	NA	WYT29	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT29.3	NA	NA	NA	Rep3	NA	WYT29	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT29.4	NA	NA	NA	Rep4	NA	WYT29	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT30.1	NA	NA	NA	Rep1	NA	WYT30	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT30.2	NA	NA	NA	Rep2	NA	WYT30	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
WYT30.3	NA	NA	NA	Rep3	NA	WYT30	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT30.4	NA	NA	NA	Rep4	NA	WYT30	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT31.1	NA	NA	NA	Rep1	NA	WYT31	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT31.2	NA	NA	NA	Rep2	NA	WYT31	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
WYT31.3	NA	NA	NA	Rep3	NA	WYT31	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT31.4	NA	NA	NA	Rep4	NA	WYT31	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT32.1	NA	NA	NA	Rep1	NA	WYT32	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT32.2	NA	NA	NA	Rep2	NA	WYT32	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
WYT32.3	NA	NA	NA	Rep3	NA	WYT32	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT32.4	NA	NA	NA	Rep4	NA	WYT32	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT33.1	NA	NA	NA	Rep1	NA	WYT33	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT33.2	NA	NA	NA	Rep2	NA	WYT33	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT33.3	NA	NA	NA	Rep3	NA	WYT33	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT33.4	NA	NA	NA	Rep4	NA	WYT33	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT34.1	NA	NA	NA	Rep1	NA	WYT34	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT34.2	NA	NA	NA	Rep2	NA	WYT34	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT34.3	NA	NA	NA	Rep3	NA	WYT34	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT34.4	NA	NA	NA	Rep4	NA	WYT34	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT35.1	NA	NA	NA	Rep1	NA	WYT35	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT35.2	NA	NA	NA	Rep2	NA	WYT35	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT35.3	NA	NA	NA	Rep3	NA	WYT35	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT35.4	NA	NA	NA	Rep4	NA	WYT35	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT36.1	NA	NA	NA	Rep1	NA	WYT36	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT36.2	NA	NA	NA	Rep2	NA	WYT36	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT36.3	NA	NA	NA	Rep3	NA	WYT36	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT36.4	NA	NA	NA	Rep4	NA	WYT36	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT37.1	NA	NA	NA	Rep1	NA	WYT37	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT37.2	NA	NA	NA	Rep2	NA	WYT37	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT37.3	NA	NA	NA	Rep3	NA	WYT37	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT37.4	NA	NA	NA	Rep4	NA	WYT37	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT38.1	NA	NA	NA	Rep1	NA	WYT38	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT38.2	NA	NA	NA	Rep2	NA	WYT38	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT38.3	NA	NA	NA	Rep3	NA	WYT38	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT38.4	NA	NA	NA	Rep4	NA	WYT38	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT39.1	NA	NA	NA	Rep1	NA	WYT39	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT39.2	NA	NA	NA	Rep2	NA	WYT39	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT39.3	NA	NA	NA	Rep3	NA	WYT39	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT39.4	NA	NA	NA	Rep4	NA	WYT39	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT40.1	NA	NA	NA	Rep1	NA	WYT40	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT40.2	NA	NA	NA	Rep2	NA	WYT40	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT40.3	NA	NA	NA	Rep3	NA	WYT40	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT40.4	NA	NA	NA	Rep4	NA	WYT40	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT41.1	NA	NA	NA	Rep1	NA	WYT41	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT41.2	NA	NA	NA	Rep2	NA	WYT41	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT41.3	NA	NA	NA	Rep3	NA	WYT41	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT41.4	NA	NA	NA	Rep4	NA	WYT41	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT42.1	NA	NA	NA	Rep1	NA	WYT42	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT42.2	NA	NA	NA	Rep2	NA	WYT42	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT42.3	NA	NA	NA	Rep3	NA	WYT42	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT42.4	NA	NA	NA	Rep4	NA	WYT42	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT43.1	NA	NA	NA	Rep1	NA	WYT43	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT43.2	NA	NA	NA	Rep2	NA	WYT43	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT43.3	NA	NA	NA	Rep3	NA	WYT43	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT43.4	NA	NA	NA	Rep4	NA	WYT43	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT44.1	NA	NA	NA	Rep1	NA	WYT44	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT44.2	NA	NA	NA	Rep2	NA	WYT44	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT44.3	NA	NA	NA	Rep3	NA	WYT44	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT44.4	NA	NA	NA	Rep4	NA	WYT44	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT45.1	NA	NA	NA	Rep1	NA	WYT45	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT45.2	NA	NA	NA	Rep2	NA	WYT45	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT45.3	NA	NA	NA	Rep3	NA	WYT45	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT45.4	NA	NA	NA	Rep4	NA	WYT45	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT46.1	NA	NA	NA	Rep1	NA	WYT46	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT46.2	NA	NA	NA	Rep2	NA	WYT46	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT46.3	NA	NA	NA	Rep3	NA	WYT46	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT46.4	NA	NA	NA	Rep4	NA	WYT46	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT47.1	NA	NA	NA	Rep1	NA	WYT47	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT47.2	NA	NA	NA	Rep2	NA	WYT47	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT47.3	NA	NA	NA	Rep3	NA	WYT47	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT47.4	NA	NA	NA	Rep4	NA	WYT47	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT48.1	NA	NA	NA	Rep1	NA	WYT48	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT48.2	NA	NA	NA	Rep2	NA	WYT48	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT48.3	NA	NA	NA	Rep3	NA	WYT48	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT48.4	NA	NA	NA	Rep4	NA	WYT48	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT49.1	NA	NA	NA	Rep1	NA	WYT49	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT49.2	NA	NA	NA	Rep2	NA	WYT49	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT49.3	NA	NA	NA	Rep3	NA	WYT49	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT49.4	NA	NA	NA	Rep4	NA	WYT49	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT50.1	NA	NA	NA	Rep1	NA	WYT50	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT50.2	NA	NA	NA	Rep2	NA	WYT50	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT50.3	NA	NA	NA	Rep3	NA	WYT50	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT50.4	NA	NA	NA	Rep4	NA	WYT50	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT51.1	NA	NA	NA	Rep1	NA	WYT51	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT51.2	NA	NA	NA	Rep2	NA	WYT51	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT51.3	NA	NA	NA	Rep3	NA	WYT51	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
WYT51.4	NA	NA	NA	Rep4	NA	WYT51	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
WYT52.1	NA	NA	NA	Rep1	NA	WYT52	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
WYT52.2	NA	NA	NA	Rep2	NA	WYT52	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
WYT52.3	NA	NA	NA	Rep3	NA	WYT52	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
